OrderID,WorkflowUUID,Location,OrderDate,GrossAOV,PromotionsOnItems,PriceAdjustments,DeliveryFee,PromotionsOnDelivery,Tips,MarketplaceFee,TotalPayout,PayoutDate,PrimaryKey
#74B52,63dc4d34-9286-4f63-b296-bb1385274b52,Friedrichshain,2023-05-04,14.4,-0.7,0.0,0.0,0.0,0.0,-4.57,9.13,08/05/2023,#74B52 - Friedrichshain - 2023-05-04
#650C5,d0b27541-e331-46d3-82da-e541758650c5,Friedrichshain,2023-05-04,15.2,-0.7,0.0,0.0,0.0,0.0,-4.83,9.67,08/05/2023,#650C5 - Friedrichshain - 2023-05-04
#EA3B1,83e6f497-115c-4286-ac09-f7c9c64ea3b1,Friedrichshain,2023-05-04,45.2,0.0,0.0,0.0,0.0,0.0,-15.07,30.13,08/05/2023,#EA3B1 - Friedrichshain - 2023-05-04
#76818,cfe5fefb-0165-40df-883e-b39a33776818,Friedrichshain,2023-05-04,10.7,0.0,0.0,0.0,0.0,0.0,-3.57,7.13,08/05/2023,#76818 - Friedrichshain - 2023-05-04
#DA821,968f7686-69d8-4017-852a-b3e6f03da821,Friedrichshain,2023-05-04,18.6,0.0,0.0,0.0,0.0,0.0,-6.2,12.4,08/05/2023,#DA821 - Friedrichshain - 2023-05-04
#E37CA,4cd69283-f910-4b5c-9f05-79957ece37ca,Friedrichshain,2023-05-05,23.0,-2.08,0.0,0.0,0.0,0.0,-6.97,13.95,08/05/2023,#E37CA - Friedrichshain - 2023-05-05
#D08AF,666a5ac7-2040-4d72-b059-479e463d08af,Friedrichshain,2023-05-05,23.1,-0.7,0.0,0.0,0.0,0.0,-7.46,14.94,08/05/2023,#D08AF - Friedrichshain - 2023-05-05
#CB78D,0a9ef5be-47d0-497a-abdb-dfeb686cb78d,Friedrichshain,2023-05-05,19.8,-2.08,0.0,0.0,0.0,0.0,-5.9,11.82,08/05/2023,#CB78D - Friedrichshain - 2023-05-05
#E2147,986021fb-dc37-489c-a88c-97dbc7de2147,Friedrichshain,2023-05-05,20.2,-2.08,0.0,0.0,0.0,0.0,-6.03,12.09,08/05/2023,#E2147 - Friedrichshain - 2023-05-05
#561E7,44c6dc61-0efd-42c4-89d6-5921cad561e7,Friedrichshain,2023-05-05,11.8,-1.38,0.0,0.0,0.0,0.0,-3.47,6.95,08/05/2023,#561E7 - Friedrichshain - 2023-05-05
#E7926,dc4f76db-15f4-4190-8854-d591999e7926,Friedrichshain,2023-05-05,9.8,0.0,0.0,0.0,0.0,0.0,-3.26,6.54,08/05/2023,#E7926 - Friedrichshain - 2023-05-05
#63C0B,3b76ef46-c9d3-4ae9-8405-6e7ea8c63c0b,Friedrichshain,2023-05-05,14.8,0.0,0.0,0.0,0.0,0.0,-4.93,9.87,08/05/2023,#63C0B - Friedrichshain - 2023-05-05
#49F94,1f49ca50-e460-4d87-87ad-eb35d6b49f94,Friedrichshain,2023-05-05,16.7,-1.38,0.0,0.0,0.0,0.0,-5.11,10.21,08/05/2023,#49F94 - Friedrichshain - 2023-05-05
#49A90,fa584e42-d0af-4022-ad34-e64d3c649a90,Friedrichshain,2023-05-05,23.0,-1.38,0.0,0.0,0.0,0.0,-7.2,14.42,08/05/2023,#49A90 - Friedrichshain - 2023-05-05
#24245,e2f32b95-446d-4061-a838-96775af24245,Friedrichshain,2023-05-05,25.1,-2.08,0.0,0.0,0.0,0.0,-7.68,15.34,08/05/2023,#24245 - Friedrichshain - 2023-05-05
#B80C3,23911031-889d-45dc-b2d8-c282084b80c3,Friedrichshain,2023-05-06,26.2,-1.38,0.0,0.0,0.0,0.0,-8.27,16.55,08/05/2023,#B80C3 - Friedrichshain - 2023-05-06
#CED38,0666f9ce-fbd9-4d41-a575-0f58741ced38,Friedrichshain,2023-05-06,13.7,0.0,0.0,0.0,0.0,0.0,-4.57,9.13,08/05/2023,#CED38 - Friedrichshain - 2023-05-06
#C9058,0df41900-c481-4ad1-8ec1-de856c8c9058,Friedrichshain,2023-05-06,15.7,-1.38,0.0,0.0,0.0,0.0,-4.77,9.55,08/05/2023,#C9058 - Friedrichshain - 2023-05-06
#18969,e858f4c7-5eed-4b2a-88f9-cf85a6d18969,Friedrichshain,2023-05-06,21.5,0.0,0.0,0.0,0.0,0.0,-7.16,14.34,08/05/2023,#18969 - Friedrichshain - 2023-05-06
#50951,b4dc5c9f-1cd4-4702-99f0-e50f80050951,Friedrichshain,2023-05-06,11.7,0.0,0.0,0.0,0.0,0.0,-3.9,7.8,08/05/2023,#50951 - Friedrichshain - 2023-05-06
#CF04E,206f6b87-82eb-4514-8147-77a46a7cf04e,Friedrichshain,2023-05-06,14.5,-0.7,0.0,0.0,0.0,0.0,-4.59,9.21,08/05/2023,#CF04E - Friedrichshain - 2023-05-06
#0DA4B,3d8ceee4-d47e-47fa-805c-7386bb60da4b,Friedrichshain,2023-05-06,25.2,-3.46,0.0,0.0,0.0,0.0,-7.25,14.49,08/05/2023,#0DA4B - Friedrichshain - 2023-05-06
#EED4F,a91f3662-ab69-4fba-a054-1d88031eed4f,Friedrichshain,2023-05-06,12.3,-2.08,0.0,0.0,0.0,0.0,-3.4,6.82,08/05/2023,#EED4F - Friedrichshain - 2023-05-06
#543AE,ab2b2c87-bca4-4d1c-a5d7-9b2b9fd543ae,Friedrichshain,2023-05-06,47.4,-2.76,0.0,0.0,0.0,0.0,-14.88,29.76,08/05/2023,#543AE - Friedrichshain - 2023-05-06
#B86A6,43dd370f-89b1-4ba9-96bd-b6bf8eeb86a6,Friedrichshain,2023-05-06,17.7,0.0,0.0,0.0,0.0,0.0,-5.9,11.8,08/05/2023,#B86A6 - Friedrichshain - 2023-05-06
#CC8E5,d11f342b-8958-4cd5-867c-1b3f91ccc8e5,Friedrichshain,2023-05-06,28.0,-0.7,0.0,0.0,0.0,0.0,-9.09,18.21,08/05/2023,#CC8E5 - Friedrichshain - 2023-05-06
#92FFE,3cf27a7e-3522-4b95-8d3c-9a639b992ffe,Friedrichshain,2023-05-06,11.4,0.0,0.0,0.0,0.0,0.0,-3.8,7.6,08/05/2023,#92FFE - Friedrichshain - 2023-05-06
#E7561,b69bb76b-8b2e-44f5-93bb-d7e0e14e7561,Friedrichshain,2023-05-06,13.4,-2.08,0.0,0.0,0.0,0.0,-3.77,7.55,08/05/2023,#E7561 - Friedrichshain - 2023-05-06
#A9A10,07522942-d9f0-4d26-a00e-a330157a9a10,Friedrichshain,2023-05-06,36.2,-4.14,0.0,0.0,0.0,0.0,-10.69,21.37,08/05/2023,#A9A10 - Friedrichshain - 2023-05-06
#781E4,a49e4716-4a16-4666-a6a5-e92d768781e4,Friedrichshain,2023-05-06,26.0,0.0,0.0,0.0,0.0,0.0,-8.66,17.34,08/05/2023,#781E4 - Friedrichshain - 2023-05-06
#564AB,e1472d3b-694f-4895-b31d-adf5cbe564ab,Friedrichshain,2023-05-06,20.5,-1.38,0.0,0.0,0.0,0.0,-6.37,12.75,08/05/2023,#564AB - Friedrichshain - 2023-05-06
#43B61,018ba315-7312-45a7-ad48-26f6ad643b61,Friedrichshain,2023-05-07,23.5,0.0,0.0,0.0,0.0,0.0,-7.83,15.67,08/05/2023,#43B61 - Friedrichshain - 2023-05-07
#5248C,f5b84783-34df-4ee0-a52f-b94fd005248c,Friedrichshain,2023-05-07,13.3,-0.7,0.0,0.0,0.0,0.0,-4.2,8.4,08/05/2023,#5248C - Friedrichshain - 2023-05-07
#AB348,60ed55d4-2893-414d-a589-16d0663ab348,Friedrichshain,2023-05-07,13.7,0.0,0.0,0.0,0.0,0.0,-4.57,9.13,08/05/2023,#AB348 - Friedrichshain - 2023-05-07
#187F9,47620d75-aad7-44b1-bcaa-7c2a63b187f9,Friedrichshain,2023-05-07,43.0,-2.08,0.0,0.0,0.0,0.0,-13.64,27.28,08/05/2023,#187F9 - Friedrichshain - 2023-05-07
#4D7DE,38fff8de-59b1-4a52-b535-f1c67984d7de,Friedrichshain,2023-05-07,17.1,-0.7,0.0,0.0,0.0,0.0,-5.46,10.94,08/05/2023,#4D7DE - Friedrichshain - 2023-05-07
#EA683,2a2aea53-d933-4de7-bd35-fd1cdc5ea683,Friedrichshain,2023-05-07,18.7,-5.7,0.0,0.0,0.0,0.0,-4.33,8.67,08/05/2023,#EA683 - Friedrichshain - 2023-05-07
#31003,fe7816c8-044b-439a-b498-c539c5e31003,Friedrichshain,2023-05-07,16.8,-2.76,0.0,0.0,0.0,0.0,-4.68,9.36,08/05/2023,#31003 - Friedrichshain - 2023-05-07
#BDA14,c80c67c9-4dd1-443b-a531-63babfdbda14,Friedrichshain,2023-05-07,16.6,0.0,0.0,0.0,0.0,0.0,-5.53,11.07,08/05/2023,#BDA14 - Friedrichshain - 2023-05-07
#7F85C,def03d1e-f8c5-44c0-9325-3f32d8b7f85c,Friedrichshain,2023-05-07,14.3,0.0,0.0,0.0,0.0,0.0,-4.76,9.54,08/05/2023,#7F85C - Friedrichshain - 2023-05-07
#34A37,c7db0b90-a6fd-4312-b506-47d6bd134a37,Friedrichshain,2023-05-07,19.2,-2.08,0.0,0.0,0.0,0.0,-5.7,11.42,08/05/2023,#34A37 - Friedrichshain - 2023-05-07
#807DA,130cf374-bc29-4dbc-a164-9af060f807da,Friedrichshain,2023-05-07,20.6,-1.4,0.0,0.0,0.0,0.0,-6.4,12.8,08/05/2023,#807DA - Friedrichshain - 2023-05-07
#C8974,8b319219-a5c8-4bcd-9361-3938b4ec8974,Friedrichshain,2023-05-07,20.6,-1.38,0.0,0.0,0.0,0.0,-6.4,12.82,08/05/2023,#C8974 - Friedrichshain - 2023-05-07
#21EE5,c741b1c2-2805-461a-bee0-4377bf421ee5,Friedrichshain,2023-05-07,22.6,0.0,0.0,0.0,0.0,0.0,-7.53,15.07,08/05/2023,#21EE5 - Friedrichshain - 2023-05-07
#E61F7,9238b292-45da-4e1c-a017-70f1503e61f7,Friedrichshain,2023-05-07,13.4,-2.08,0.0,0.0,0.0,0.0,-3.77,7.55,08/05/2023,#E61F7 - Friedrichshain - 2023-05-07
#57580,ed6052e0-ac20-4b85-ba0a-22a69a857580,Friedrichshain,2023-05-08,12.6,0.0,0.0,0.0,0.0,0.0,-4.2,8.4,15/05/2023,#57580 - Friedrichshain - 2023-05-08
#CAFFE,cb45cb14-54e1-409f-b5d3-50c47a4caffe,Friedrichshain,2023-05-08,20.1,-3.46,0.0,0.0,0.0,0.0,-5.55,11.09,15/05/2023,#CAFFE - Friedrichshain - 2023-05-08
#0037E,d3a2253d-84cc-4d74-b96e-2a908330037e,Friedrichshain,2023-05-08,26.7,-2.78,0.0,0.0,0.0,0.0,-7.97,15.95,15/05/2023,#0037E - Friedrichshain - 2023-05-08
#D7EA0,959150d7-774c-446c-b5c4-43010aed7ea0,Friedrichshain,2023-05-08,12.8,0.0,0.0,0.0,0.0,0.0,-4.26,8.54,15/05/2023,#D7EA0 - Friedrichshain - 2023-05-08
#C8FFD,20e97cc5-9a5f-4cbc-b2f5-9315ae2c8ffd,Friedrichshain,2023-05-08,13.3,-0.7,0.0,0.0,0.0,0.0,-4.2,8.4,15/05/2023,#C8FFD - Friedrichshain - 2023-05-08
#6ABE1,fa5c13d2-0f21-40ce-8c0e-5bb32c76abe1,Friedrichshain,2023-05-08,11.7,0.0,0.0,0.0,0.0,0.0,-3.9,7.8,15/05/2023,#6ABE1 - Friedrichshain - 2023-05-08
#E9D9B,87ab7677-3938-4235-a533-8c173c9e9d9b,Friedrichshain,2023-05-08,24.0,-0.7,0.0,0.0,0.0,0.0,-7.76,15.54,15/05/2023,#E9D9B - Friedrichshain - 2023-05-08
#2AC2E,b4ec4528-9933-4345-9dc0-55124b42ac2e,Friedrichshain,2023-05-08,34.9,0.0,0.0,0.0,0.0,0.0,-11.63,23.27,15/05/2023,#2AC2E - Friedrichshain - 2023-05-08
#4EA17,19d3f5ac-2d58-4a7e-987c-e65aa914ea17,Friedrichshain,2023-05-08,27.4,-1.38,0.0,0.0,0.0,0.0,-8.68,17.34,15/05/2023,#4EA17 - Friedrichshain - 2023-05-08
#D5029,7b6f900f-998d-49be-8323-47e0802d5029,Friedrichshain,2023-05-08,13.3,-0.7,0.0,0.0,0.0,0.0,-4.2,8.4,15/05/2023,#D5029 - Friedrichshain - 2023-05-08
#05DAF,eeeabc87-5fc6-4973-9fa8-ab52e8a05daf,Friedrichshain,2023-05-08,22.5,-1.38,0.0,0.0,0.0,0.0,-7.03,14.09,15/05/2023,#05DAF - Friedrichshain - 2023-05-08
#34FFD,9a2a9bc8-0304-432f-9057-31b424234ffd,Friedrichshain,2023-05-08,19.6,0.0,0.0,0.0,0.0,0.0,-6.53,13.07,15/05/2023,#34FFD - Friedrichshain - 2023-05-08
#C64D4,0781cffa-957c-4f50-997c-316ed50c64d4,Friedrichshain,2023-05-09,11.8,-1.38,0.0,0.0,0.0,0.0,-3.47,6.95,15/05/2023,#C64D4 - Friedrichshain - 2023-05-09
#59C66,f2d4801b-d238-4ab6-bc12-7de6b8459c66,Friedrichshain,2023-05-09,20.8,0.0,0.0,0.0,0.0,0.0,-6.93,13.87,15/05/2023,#59C66 - Friedrichshain - 2023-05-09
#AF429,cfc0e0ce-88a3-4d65-95d9-8bd54feaf429,Friedrichshain,2023-05-09,11.4,-0.7,0.0,0.0,0.0,0.0,-3.57,7.13,15/05/2023,#AF429 - Friedrichshain - 2023-05-09
#525E7,e5e468ab-8d05-42d8-9b59-8164c82525e7,Friedrichshain,2023-05-09,14.7,0.0,0.0,0.0,0.0,0.0,-4.9,9.8,15/05/2023,#525E7 - Friedrichshain - 2023-05-09
#3F3FE,597bfdc0-9a7e-4116-b670-c6e76823f3fe,Friedrichshain,2023-05-09,13.4,-2.08,0.0,0.0,0.0,0.0,-3.77,7.55,15/05/2023,#3F3FE - Friedrichshain - 2023-05-09
#7B2BD,23fb7405-0691-48ae-ae5c-111a4df7b2bd,Friedrichshain,2023-05-10,61.8,-2.08,0.0,0.0,0.0,0.0,-19.9,39.82,15/05/2023,#7B2BD - Friedrichshain - 2023-05-10
#FF77F,0908cb03-5221-43b7-a382-e8334e5ff77f,Friedrichshain,2023-05-10,19.8,-2.76,0.0,0.0,0.0,0.0,-5.68,11.36,15/05/2023,#FF77F - Friedrichshain - 2023-05-10
#C037B,086b4b06-f4e3-42fe-9ed6-fb9796fc037b,Friedrichshain,2023-05-10,15.2,-0.7,0.0,0.0,0.0,0.0,-4.83,9.67,15/05/2023,#C037B - Friedrichshain - 2023-05-10
#96E56,6bc40532-9a90-4b58-9702-4f1784c96e56,Friedrichshain,2023-05-10,28.4,0.0,0.0,0.0,0.0,0.0,-9.46,18.94,15/05/2023,#96E56 - Friedrichshain - 2023-05-10
#DFC95,ff1a3bd7-2e1b-436f-b570-ab6e9a5dfc95,Friedrichshain,2023-05-10,16.3,-0.7,0.0,0.0,0.0,0.0,-5.2,10.4,15/05/2023,#DFC95 - Friedrichshain - 2023-05-10
#912C3,0d917340-bd0d-4fab-b14e-d97cb8b912c3,Friedrichshain,2023-05-10,13.7,0.0,0.0,0.0,0.0,0.0,-4.57,9.13,15/05/2023,#912C3 - Friedrichshain - 2023-05-10
#DC789,577bff8d-5f3b-4b8d-b894-4e2c53fdc789,Friedrichshain,2023-05-10,18.6,-1.38,0.0,0.0,0.0,0.0,-5.74,11.48,15/05/2023,#DC789 - Friedrichshain - 2023-05-10
#28E6C,a29ab16a-24cb-4688-a4aa-872b28e28e6c,Friedrichshain,2023-05-11,11.4,0.0,0.0,0.0,0.0,0.0,-3.8,7.6,15/05/2023,#28E6C - Friedrichshain - 2023-05-11
#362DC,54f31739-7af2-4567-9acb-abd37e1362dc,Friedrichshain,2023-05-11,17.6,0.0,0.0,0.0,0.0,0.0,-5.87,11.73,15/05/2023,#362DC - Friedrichshain - 2023-05-11
#AB58A,684a0d5d-9ef4-49fa-8c8f-687ccd5ab58a,Friedrichshain,2023-05-11,17.1,-0.7,0.0,0.0,0.0,0.0,-5.18,11.22,15/05/2023,#AB58A - Friedrichshain - 2023-05-11
#6C864,42342f15-9063-4b9e-ae67-a0288f86c864,Friedrichshain,2023-05-11,21.2,-0.7,0.0,0.0,0.0,0.0,-6.46,14.04,15/05/2023,#6C864 - Friedrichshain - 2023-05-11
#C4316,5b8177d7-5506-47e8-9ee4-3b10da1c4316,Friedrichshain,2023-05-11,21.5,0.0,0.0,0.0,0.0,0.0,-6.78,14.72,15/05/2023,#C4316 - Friedrichshain - 2023-05-11
#73420,7f2e1956-2db2-466c-b64c-3187a1c73420,Friedrichshain,2023-05-11,10.4,-2.08,0.0,0.0,0.0,0.0,-2.62,5.7,15/05/2023,#73420 - Friedrichshain - 2023-05-11
#2F6E4,05215643-ad95-4771-b79e-a8ad9442f6e4,Friedrichshain,2023-05-12,11.7,0.0,0.0,0.0,0.0,0.0,-3.69,8.01,15/05/2023,#2F6E4 - Friedrichshain - 2023-05-12
#70E13,71f2863a-4eea-4b7a-b94f-a00bc7070e13,Friedrichshain,2023-05-12,27.0,-0.7,0.0,0.0,0.0,0.0,-8.29,18.01,15/05/2023,#70E13 - Friedrichshain - 2023-05-12
#EB5FE,9679cefe-d854-48ad-a377-d84a3b7eb5fe,Friedrichshain,2023-05-12,14.3,-2.08,0.0,0.0,0.0,0.0,-3.86,8.36,15/05/2023,#EB5FE - Friedrichshain - 2023-05-12
#4113A,359b2f78-7ed7-4432-986c-e44b1464113a,Friedrichshain,2023-05-12,15.2,-0.7,0.0,0.0,0.0,0.0,-4.57,9.93,15/05/2023,#4113A - Friedrichshain - 2023-05-12
#B8F91,2cc2745f-3a0f-4372-a8db-3a180dab8f91,Friedrichshain,2023-05-12,11.6,0.0,0.0,0.0,0.0,0.0,-3.65,7.95,15/05/2023,#B8F91 - Friedrichshain - 2023-05-12
#81DCC,85f2c68d-e4ab-4b87-8027-0d2cef681dcc,Friedrichshain,2023-05-12,18.7,-1.4,0.0,0.0,0.0,0.0,-5.45,11.85,15/05/2023,#81DCC - Friedrichshain - 2023-05-12
#B2F48,bcc62100-d5a9-4262-a712-14b7e07b2f48,Friedrichshain,2023-05-12,49.0,-2.1,0.0,0.0,0.0,0.0,-14.79,32.11,15/05/2023,#B2F48 - Friedrichshain - 2023-05-12
#FFF6B,322fa1b7-bcfe-4dfa-9bb9-71add8dfff6b,Friedrichshain,2023-05-12,9.8,0.0,0.0,0.0,0.0,0.0,-3.09,6.71,15/05/2023,#FFF6B - Friedrichshain - 2023-05-12
#B9FA6,62965b0a-8f53-4991-b3b5-4af2306b9fa6,Friedrichshain,2023-05-13,26.6,-1.4,0.0,0.0,0.0,0.0,-7.95,17.25,15/05/2023,#B9FA6 - Friedrichshain - 2023-05-13
#23DD2,71100227-f247-43ac-9f63-921c5b523dd2,Friedrichshain,2023-05-13,20.1,-3.46,0.0,0.0,0.0,0.0,-5.25,11.39,15/05/2023,#23DD2 - Friedrichshain - 2023-05-13
#059DC,9a6adb1f-f086-41a9-9ed0-ae77224059dc,Friedrichshain,2023-05-13,26.5,-1.38,0.0,0.0,0.0,0.0,-7.93,17.19,15/05/2023,#059DC - Friedrichshain - 2023-05-13
#6868C,be895085-3d7a-4c9f-96f3-e16fef16868c,Friedrichshain,2023-05-13,16.8,-1.4,0.0,0.0,0.0,0.0,-4.86,10.54,15/05/2023,#6868C - Friedrichshain - 2023-05-13
#B6DBF,110f65e7-6143-475a-b073-e5fa1ddb6dbf,Friedrichshain,2023-05-13,18.6,-1.38,0.0,0.0,0.0,0.0,-5.43,11.79,15/05/2023,#B6DBF - Friedrichshain - 2023-05-13
#C63C1,6ffa8914-cc77-43dc-af4b-ba73f51c63c1,Friedrichshain,2023-05-13,21.3,-1.4,0.0,0.0,0.0,0.0,-6.27,13.63,15/05/2023,#C63C1 - Friedrichshain - 2023-05-13
#ACE4B,544ea8d2-88ba-4966-aa83-365b2bbace4b,Friedrichshain,2023-05-13,15.6,0.0,0.0,0.0,0.0,0.0,-4.91,10.69,15/05/2023,#ACE4B - Friedrichshain - 2023-05-13
#3E240,9391ddd2-c4d7-4305-8091-3586a933e240,Friedrichshain,2023-05-13,27.4,-1.38,0.0,0.0,0.0,0.0,-8.21,17.81,15/05/2023,#3E240 - Friedrichshain - 2023-05-13
#68A61,1fbbc431-3e99-41d0-85e6-19137ce68a61,Friedrichshain,2023-05-13,18.3,-1.38,0.0,0.0,0.0,0.0,-5.33,11.59,15/05/2023,#68A61 - Friedrichshain - 2023-05-13
#9592F,38c052c4-0a13-42fc-bea6-b9ee00f9592f,Friedrichshain,2023-05-13,25.4,0.0,0.0,0.0,0.0,0.0,-8.01,17.39,15/05/2023,#9592F - Friedrichshain - 2023-05-13
#7490A,fa4d94be-58e7-4319-97ca-bfde1627490a,Friedrichshain,2023-05-14,20.1,-1.38,0.0,0.0,0.0,0.0,-5.9,12.82,15/05/2023,#7490A - Friedrichshain - 2023-05-14
#35F52,779e53c8-be0d-4777-af1f-f52610435f52,Friedrichshain,2023-05-14,12.8,0.0,0.0,0.0,0.0,0.0,-4.03,8.77,15/05/2023,#35F52 - Friedrichshain - 2023-05-14
#A3EE2,3b5e0982-84aa-49fd-b3b7-769cfcca3ee2,Friedrichshain,2023-05-14,10.8,-1.38,0.0,0.0,0.0,0.0,-2.98,6.44,15/05/2023,#A3EE2 - Friedrichshain - 2023-05-14
#ADD54,15354137-5e7f-4f28-b865-2c04b6badd54,Friedrichshain,2023-05-14,20.8,0.0,0.0,0.0,0.0,0.0,-6.56,14.24,15/05/2023,#ADD54 - Friedrichshain - 2023-05-14
#D3E28,fd9f1eb3-e202-4541-981e-15310c0d3e28,Friedrichshain,2023-05-14,11.4,0.0,0.0,0.0,0.0,0.0,-3.59,7.81,15/05/2023,#D3E28 - Friedrichshain - 2023-05-14
#77DF1,ca677676-ee3c-4352-82e5-d508efe77df1,Friedrichshain,2023-05-14,19.0,0.0,0.0,0.0,0.0,0.0,-6.0,13.0,15/05/2023,#77DF1 - Friedrichshain - 2023-05-14
#16F32,1eeaa085-d7ff-4d22-8873-b67c98216f32,Friedrichshain,2023-05-14,29.9,0.0,0.0,0.0,0.0,0.0,-9.42,20.48,15/05/2023,#16F32 - Friedrichshain - 2023-05-14
#642D1,1a39f0a8-d29a-4d96-a2cb-d34d2ca642d1,Friedrichshain,2023-05-14,17.6,0.0,0.0,0.0,0.0,0.0,-5.55,12.05,15/05/2023,#642D1 - Friedrichshain - 2023-05-14
#0722B,22ff97d2-4737-42dd-a0a8-21d1e630722b,Friedrichshain,2023-05-15,11.7,0.0,0.0,0.0,0.0,0.0,-3.69,8.01,22/05/2023,#0722B - Friedrichshain - 2023-05-15
#5E3C7,ffe95fd4-055c-4a6e-8608-4155ead5e3c7,Friedrichshain,2023-05-15,30.4,-1.38,0.0,0.0,0.0,0.0,-9.15,19.87,22/05/2023,#5E3C7 - Friedrichshain - 2023-05-15
#EE87E,d7b602b5-887d-4763-8163-e80d9c6ee87e,Friedrichshain,2023-05-15,15.6,0.0,0.0,0.0,0.0,0.0,-4.91,10.69,22/05/2023,#EE87E - Friedrichshain - 2023-05-15
#C5B96,ecf6b2f5-683f-4756-a90a-2338203c5b96,Friedrichshain,2023-05-15,11.8,-1.38,0.0,0.0,0.0,0.0,-3.28,7.14,22/05/2023,#C5B96 - Friedrichshain - 2023-05-15
#1A317,34525904-dfe3-4eae-be4c-da48d431a317,Friedrichshain,2023-05-15,29.9,0.0,0.0,0.0,0.0,0.0,-9.42,20.48,22/05/2023,#1A317 - Friedrichshain - 2023-05-15
#C7DA7,f335d2e6-3d82-4745-a121-0df6aacc7da7,Friedrichshain,2023-05-15,31.9,0.0,0.0,0.0,0.0,0.0,-10.06,21.84,22/05/2023,#C7DA7 - Friedrichshain - 2023-05-15
#DAC15,9d4db6e9-b187-4fb8-9819-3e0f03bdac15,Friedrichshain,2023-05-15,31.3,0.0,0.0,0.0,0.0,0.0,-9.87,21.43,22/05/2023,#DAC15 - Friedrichshain - 2023-05-15
#34816,fce7819a-74cc-4213-b6d3-7c7caf934816,Friedrichshain,2023-05-15,11.4,0.0,0.0,0.0,0.0,0.0,-3.59,7.81,22/05/2023,#34816 - Friedrichshain - 2023-05-15
#7ADD9,b91f0df1-8bf3-4496-8ffd-34d37847add9,Friedrichshain,2023-05-16,19.6,0.0,0.0,0.0,0.0,0.0,-6.18,13.42,22/05/2023,#7ADD9 - Friedrichshain - 2023-05-16
#30716,4040c204-b961-4ae3-9d89-7a825fa30716,Friedrichshain,2023-05-16,9.8,0.0,0.0,0.0,0.0,0.0,-3.09,6.71,22/05/2023,#30716 - Friedrichshain - 2023-05-16
#73DF5,3458dcb1-ecbf-4d55-bfa6-cb5920473df5,Friedrichshain,2023-05-16,18.8,0.0,0.0,0.0,0.0,0.0,-5.93,12.87,22/05/2023,#73DF5 - Friedrichshain - 2023-05-16
#7BB06,a92dd630-4c9d-4d44-b275-30b66007bb06,Friedrichshain,2023-05-16,30.3,0.0,0.0,0.0,0.0,0.0,-9.56,20.74,22/05/2023,#7BB06 - Friedrichshain - 2023-05-16
#8F3FB,b8e18321-c047-4d8c-9f29-2f4a25b8f3fb,Friedrichshain,2023-05-16,18.6,-1.38,0.0,0.0,0.0,0.0,-5.43,11.79,22/05/2023,#8F3FB - Friedrichshain - 2023-05-16
#9E09D,651c1f5f-f866-495e-9d98-43d4fd89e09d,Friedrichshain,2023-05-16,13.3,0.0,0.0,0.0,0.0,0.0,-4.19,9.11,22/05/2023,#9E09D - Friedrichshain - 2023-05-16
#86C60,8b8d6fa4-5a07-43e1-8a55-f3cee8a86c60,Friedrichshain,2023-05-17,10.4,-2.08,0.0,0.0,0.0,0.0,-2.62,5.7,22/05/2023,#86C60 - Friedrichshain - 2023-05-17
#255F1,5c70ea82-875b-4ca7-bf2b-7d7bdb5255f1,Friedrichshain,2023-05-17,30.8,-0.7,0.0,0.0,0.0,0.0,-9.5,20.6,22/05/2023,#255F1 - Friedrichshain - 2023-05-17
#C5B3A,3fb75724-34b4-444d-b851-b57338dc5b3a,Friedrichshain,2023-05-17,15.2,-0.7,0.0,0.0,0.0,0.0,-4.57,9.93,22/05/2023,#C5B3A - Friedrichshain - 2023-05-17
#AA73A,a7fecada-56c3-4c48-9e8a-7bd4acfaa73a,Friedrichshain,2023-05-17,9.8,0.0,0.0,0.0,0.0,0.0,-3.09,6.71,22/05/2023,#AA73A - Friedrichshain - 2023-05-17
#89A61,4598cac3-abe1-4456-bff6-dfcead289a61,Friedrichshain,2023-05-18,26.1,-0.7,0.0,0.0,0.0,0.0,-8.01,17.39,22/05/2023,#89A61 - Friedrichshain - 2023-05-18
#661C8,0f4828d1-1cf7-444f-885c-e3c06ce661c8,Friedrichshain,2023-05-18,11.4,0.0,0.0,0.0,0.0,0.0,-3.59,7.81,22/05/2023,#661C8 - Friedrichshain - 2023-05-18
#3D7F6,b2c9958b-6370-4608-8db8-7c5fcd03d7f6,Friedrichshain,2023-05-18,19.6,0.0,0.0,0.0,0.0,0.0,-6.18,13.42,22/05/2023,#3D7F6 - Friedrichshain - 2023-05-18
#80566,d65f28d0-340c-41aa-aef5-a6262c580566,Friedrichshain,2023-05-18,13.4,-2.08,0.0,0.0,0.0,0.0,-3.57,7.75,22/05/2023,#80566 - Friedrichshain - 2023-05-18
#D96C3,a6aaf532-d711-4466-9134-14dac5fd96c3,Friedrichshain,2023-05-18,11.7,-5.0,0.0,0.0,0.0,0.0,-2.12,4.58,22/05/2023,#D96C3 - Friedrichshain - 2023-05-18
#53002,ec95ce55-84e6-4d94-ab5f-20bcb6553002,Friedrichshain,2023-05-18,21.6,-1.38,0.0,0.0,0.0,0.0,-6.38,13.84,22/05/2023,#53002 - Friedrichshain - 2023-05-18
